timestamp,x,y,jump
32.664193,1746,436,0
32.695443,1750,436,0
32.730829,1749,436,0
32.764737,1749,436,0
32.799643,1748,436,0
32.832178,1747,436,0
32.865146,1747,436,0
32.89729,1746,436,0
32.932091,1743,436,0
33.265746,150,526,0
33.294877,148,526,0
33.329338,149,526,0
33.364396,148,526,0
33.398118,148,526,0
33.428932,148,526,0
33.465434,148,526,0
33.500934,146,526,0
33.528173,144,526,0
33.56116,179,526,0
33.59537,243,526,0
33.631544,309,526,0
33.662878,359,526,0
33.697932,402,526,0
33.730107,428,526,0
33.765477,450,526,0
33.794085,470,526,0
33.829782,553,526,0
33.863415,650,526,0
33.898487,728,526,0
33.930551,773,526,0
33.966013,830,526,0
33.997781,845,526,0
34.033282,856,526,0
34.064548,863,526,0
34.097543,942,526,0
34.13076,1065,526,0
34.165495,1163,526,0
34.199181,1220,526,0
34.231321,1262,526,0
34.26563,1296,526,0
34.296035,1315,526,0
34.331005,1345,526,0
34.364622,1492,526,0
34.399895,1613,526,0
34.432264,1694,526,0
34.465873,1744,526,0
34.497671,1779,526,0
34.529762,1802,526,0
34.561656,1816,526,0
34.597659,1825,526,0
34.630379,1829,526,0
34.664031,1831,526,0
34.695179,1833,526,0
34.73051,1833,526,0
34.761889,1832,526,0
34.798407,1831,526,0
34.829754,1826,526,0
34.866035,1825,526,0
34.899117,1823,526,0
35.164155,230,617,0
35.193188,221,617,0
35.228913,210,617,0
35.263706,207,617,0
35.299573,206,617,0
35.328425,204,617,0
35.363371,204,617,0
35.398088,204,617,0
35.430089,203,617,0
35.46563,203,617,0
35.496877,207,617,0
35.53103,233,617,0
35.563876,272,617,0
35.594867,306,617,0
35.631121,339,617,0
35.665738,368,617,0
35.698349,454,617,0
35.730299,579,617,0
35.763874,668,617,0
35.796394,725,617,0
35.829153,775,617,0
35.863532,803,617,0
35.895367,826,617,0
35.931027,917,617,0
35.964659,983,617,0
35.998805,1021,617,0
36.032559,1053,617,0
36.062951,1066,617,0
36.096321,1082,617,0
36.129006,1093,617,0
36.165438,1099,617,0
36.198454,1134,617,0
36.230539,1275,617,0
36.264873,1386,617,0
36.299058,1461,617,0
36.333118,1508,617,0
36.363822,1538,617,0
36.397462,1558,617,0
