timestamp,x,y,jump
238.568677,1516,255,0
238.602679,1550,255,0
238.637354,1572,255,0
238.670702,1623,255,0
238.703777,1633,255,0
238.737044,1612,255,0
238.770175,1229,255,0
238.803889,884,255,0
238.838708,843,255,0
238.874093,147,255,0
238.907085,159,255,0
238.940067,125,255,0
238.973941,134,255,0
239.005952,114,255,0
239.040929,116,255,0
239.074347,126,255,0
239.107427,131,255,0
239.139674,131,255,0
239.172222,141,255,0
239.204121,178,255,0
239.236173,190,255,0
239.270388,201,255,0
239.301404,250,255,0
239.335153,468,255,0
239.36939,463,255,0
239.401109,465,255,0
239.434165,471,255,0
239.468347,548,255,0
239.500301,596,255,0
239.535539,627,255,0
239.567806,722,255,0
239.603941,721,255,0
239.63615,762,255,0
239.67045,817,255,0
239.705421,834,255,0
239.737409,834,255,0
239.772123,1331,255,0
239.80367,1324,255,0
239.837246,1308,255,0
239.870567,1296,255,0
239.9041,1290,255,0
239.937198,1284,255,0
239.970239,1279,255,0
240.002095,1280,255,0
240.037392,1483,255,0
240.069994,1480,255,0
240.105047,1509,255,0
240.138763,1510,255,0
240.171828,1517,255,0
240.204223,1527,255,0
240.237632,1521,255,0
240.271412,1558,255,0
240.304584,1608,255,0
240.337112,1638,255,0
240.370369,1659,255,0
240.403289,1645,255,0
240.435985,1370,255,0
240.470095,418,255,0
240.502949,367,255,0
240.537007,300,255,0
240.57169,295,255,0
240.605321,292,255,0
240.639413,292,255,0
240.672025,292,255,0
240.704753,269,255,0
240.737804,239,255,0
240.772136,230,255,0
240.806117,240,255,0
240.838831,236,255,0
240.873415,236,255,0
240.907036,248,255,0
240.938922,248,255,0
240.972614,248,255,0
241.006177,466,255,0
241.038776,473,255,0
241.072402,482,255,0
241.104203,490,255,0
241.137032,490,255,0
241.171971,489,255,0
241.203737,488,255,0
241.237027,487,255,0
241.268918,679,255,0
241.303098,680,255,0
241.334616,684,255,0
241.368525,682,255,0
241.401364,670,255,0
241.435236,674,255,0
241.467819,696,255,0
241.503652,1075,255,0
241.538678,1111,255,0
241.573194,1116,255,0
241.60679,1118,255,0
241.640519,1124,255,0
241.675249,1121,255,0
241.709553,1132,255,0
241.742428,1139,255,0
241.775345,1364,255,0
241.808498,1364,255,0
241.840187,1359,255,0
241.87349,1353,255,0
241.90557,1353,255,0
241.938291,1358,255,0
241.971362,1352,255,0
242.004209,669,255,0
242.039084,644,255,0
242.070963,606,255,0
242.102895,579,255,0
242.136119,249,255,0
242.170252,243,255,0
242.204037,232,255,0
242.236168,237,255,0
242.268067,185,255,0
242.303019,176,255,0
242.337301,130,255,0
242.370286,140,255,0
242.404985,147,255,0
242.438049,151,255,0
242.472303,156,255,0
242.505337,159,255,0
242.53868,159,255,0
242.571958,159,255,0
242.605067,164,255,0
242.639297,186,255,0
242.671983,231,255,0
242.70483,266,255,0
242.738106,278,255,0
242.770843,314,255,0
242.8043,381,255,0
242.83794,407,255,0
242.869949,446,255,0
242.903827,456,255,0
242.93634,472,255,0
242.969976,489,255,0
243.003385,767,255,0
243.036988,754,255,0
243.069815,731,255,0
243.103216,718,255,0
243.137006,731,255,0
243.16918,747,255,0
243.202658,746,255,0
243.235995,764,255,0
243.271114,786,255,0
243.304182,808,255,0
243.33757,826,255,0
243.371136,872,255,0
243.404266,886,255,0
243.437155,898,255,0
243.471055,900,255,0
243.502504,898,255,0
243.535763,910,255,0
243.56901,917,255,0
243.601326,923,255,0
